Data de Cadastro,ID,SubProduto,Produto Vinculado,Categoria,Fornecedor,Tamanho,UN,Fator,NCM,CST,CFOP,Status
15/06/2025 16:06:54,677,Fécula de Mandioca amfil Tipo 1 *AMIDOTEC*,Fécula de Mandioca Amafil Tipo 1,Panificação,MixPan,25Kg,UN,25,,,,
15/06/2025 16:06:54,678,Fécula de Mandioca Amafil Tipo 1,Fécula de Mandioca Amafil Tipo 1,Panificação,Sorpan,25Kg,UN,25,,,,
15/06/2025 16:06:54,680,Fermento Quimico Em Po Fleishmann,Fermento Quimico Em Po Fleishmann,Panificação,Riberfoods,2KG,UN,2,,,,
15/06/2025 16:06:54,682,Fermento Seco Biologico Massa Doce *Best Baker*,Fermento Seco Biologico Massa Doce *Best Baker*,Panificação,Riberfoods,500g,UN,"0,5",,,,
15/06/2025 16:06:54,683,Fibra Branca (Esponja),Fibra Branca (Esponja),Limpeza,F Martins,10,UN,1,,,,
15/06/2025 16:06:54,684,Fibra Branca (Esponja),Fibra Branca (Esponja),Limpeza,MegaMix,,UN,1,,,,
15/06/2025 16:06:54,685,Fibra Verde (Esponja),Fibra Verde (Esponja),Limpeza,MegaMix,,UN,10,,,,
15/06/2025 16:06:54,686,Filé de Frango,Filé de Frango,Frios,Cogran,1Kg,KG,1,,,,
15/06/2025 16:06:54,687,Filé de Frango,Filé de Frango,Frios,MartMinas,1Kg,KG,1,,,,
15/06/2025 16:06:54,688,Filé de Frango,Filé de Frango,Frios,Pif Paf,20 kgs,KG,1,,,,
15/06/2025 16:06:54,689,Filé de Frango,Filé de Frango,Frios,Sadia,1Kg,K,1,,,,
15/06/2025 16:06:54,690,Filé de Frango,Filé de Frango,Frios,Super Frango,1Kg,KG,1,,,,
15/06/2025 16:06:54,691,Flotador,Flotador,Limpeza,MegaMix,5L,UN,5,,,,
15/06/2025 16:06:54,692,Flotador,Flotador,Limpeza,Plastripel,5L,UN,5,,,,
15/06/2025 16:06:54,694,Fondant,Fondant,Panificação,Cecotti,,UN,2,,,,
15/06/2025 16:06:54,695,Fondant,Fondant,Panificação,Coppa,,UN,2,,,,
15/06/2025 16:06:54,696,Fondant,Fondant,Panificação,F Martins,,UN,,,,,
15/06/2025 16:06:54,697,Fondant,Fondant,Panificação,Riberfoods,,UN,2,,,,
15/06/2025 16:06:54,698,Fondant,Fondant,Panificação,Sorpan,,,2,,,,
15/06/2025 16:06:54,699,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Embalagens,Plaspel,300 unids,FD,300,,,,
15/06/2025 16:06:54,700,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Embalagens,Plastripel,Plastilânia c/ 300,UN,300,,,,
15/06/2025 16:06:54,701,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Embalagens,Sorpan,Plastilânia c/ 300,UN,300,,,,
15/06/2025 16:06:54,702,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Forma de Mini Pudim 120ML *Prafesta Forneavel*,Embalagens,União,Plastilânia c/ 300,UN,120,,,,
15/06/2025 16:06:54,704,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,Cecotti,100UNID,UN,100,,,,
15/06/2025 16:06:54,705,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,Coppa,100UNID,UN,100,,,,
15/06/2025 16:06:54,706,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,F Martins,100UNID,UN,100,,,,
15/06/2025 16:06:54,707,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,Plaspel,100UNID,UN,100,,,,
15/06/2025 16:06:54,708,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,Riberfoods,100UNID,UN,10,,,,
15/06/2025 16:06:54,709,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,Sorpan,,,,,,,
15/06/2025 16:06:54,710,Forma de Papel Branca Nº0,Forma de Papel Branca Nº0,Confeitaria,União,100UNID,UN,100,,,,
15/06/2025 16:06:54,712,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,Cecotti,1KG,UN,1,,,,
15/06/2025 16:06:54,713,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,Coppa,2KG,UN,2,,,,
15/06/2025 16:06:54,714,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,F Martins,1KG,UN,1,,,,
15/06/2025 16:06:54,715,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,MartMinas,1KG,UN,1,,,,
15/06/2025 16:06:54,716,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,MixPan,1KG,UN,1,,,,
15/06/2025 16:06:54,717,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,Riberfoods,1KG,UN,2,,,,
15/06/2025 16:06:54,718,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,Sorpan,1KG,UN,1,,,,
15/06/2025 16:06:54,720,Fuba Canjica *Rocinha*,Fuba Canjica *Rocinha*,Panificação,Cecotti,10 X 1KG,FD,10,,,,
15/06/2025 16:06:54,721,Fuba Canjica *Rocinha*,Fuba Canjica *Rocinha*,Panificação,MixPan,,FD,10,,,,
15/06/2025 16:06:54,722,Fuba Mimoso *Sinha*,Fuba Mimoso *Sinha*,Panificação,Cecotti,20/1kg,FD,20,,,,
15/06/2025 16:06:54,723,Fuba Mimoso *Sinha*,Fuba Mimoso *Sinha*,Panificação,F Martins,20x500gr,FD,1,,,,
15/06/2025 16:06:54,724,Fuba Mimoso *Sinha*,Fuba Mimoso *Sinha*,Panificação,MixPan,1kg,FD,20,,,,
15/06/2025 16:06:54,725,Furikake Azul,Furikake Azul,Sushi,Tomodachi,20L,UN,1,,,,
15/06/2025 16:06:54,726,Furikake Rosa,Furikake Rosa,Sushi,Tomodachi,20L,UN,1,,,,
15/06/2025 16:06:54,728,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,Cecotti,4KG,UN,4,,,,
15/06/2025 16:06:54,729,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,Coppa,4KG,UN,4,,,,
15/06/2025 16:06:54,730,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,Harald,4x4KG,UN,16,,,,
15/06/2025 16:06:54,731,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,MixPan,4kg,UN,4,,,,
15/06/2025 16:06:54,732,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,Riberfoods,4KG,UN,4,,,,
15/06/2025 16:06:54,733,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,Sorpan,4Kg,UN,4,,,,
15/06/2025 16:06:54,735,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,Cecotti,4KG,UN,4,,,,
15/06/2025 16:06:54,736,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,Coppa,4KG,UN,4,,,,
15/06/2025 16:06:54,737,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,Harald,4x4KG,UN,16,,,,
15/06/2025 16:06:54,738,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,MixPan,4kg,UN,4,,,,
15/06/2025 16:06:54,739,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,Riberfoods,4KG,UN,4,,,,
15/06/2025 16:06:54,740,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,Sorpan,4KG,UN,4,,,,
15/06/2025 16:06:54,741,Ganache de Pistache  Foodbase,Ganache de Pistache  Foodbase,Confeitaria,Coppa,3KG,UN,4,,,,
15/06/2025 16:06:54,743,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,Cecotti,4kg,UN,4,,,,
15/06/2025 16:06:54,744,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,Coppa,4KG,UN,4,,,,
15/06/2025 16:06:54,745,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,Harald,4x4KG,UN,16,,,,
15/06/2025 16:06:54,746,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,MixPan,4kg,UN,4,,,,
15/06/2025 16:06:54,747,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,Riberfoods,4KG,UN,4,,,,
15/06/2025 16:06:54,748,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,Sorpan,4kg,UN,4,,,,
15/06/2025 16:06:54,749,Garrafa 300 Ml Com Tampa,Garrafa 300 Ml Com Tampa,Embalagens,Cecotti,,FD,100,,,,
15/06/2025 16:06:54,750,Garrafa 300 Ml Com Tampa,Garrafa 300 Ml Com Tampa,Embalagens,Plaspel,100,FD,100,,,,
15/06/2025 16:06:54,751,Garrafa 300 Ml Com Tampa,Garrafa 300 Ml Com Tampa,Embalagens,Plastripel,,FD,100,,,,
15/06/2025 16:06:54,752,Garrafa 300 Ml Com Tampa,Garrafa 300 Ml Com Tampa,Embalagens,União,,FD,100,,,,
15/06/2025 16:06:54,753,Garrafa 500 Ml Com Tampa,Garrafa 500 Ml Com Tampa,Embalagens,Cecotti,,FD,100,,,,
15/06/2025 16:06:54,754,Garrafa 500 Ml Com Tampa,Garrafa 500 Ml Com Tampa,Embalagens,Plaspel,,FD,100,,,,
15/06/2025 16:06:54,755,Garrafa 500 Ml Com Tampa,Garrafa 500 Ml Com Tampa,Embalagens,União,,FD,100,,,,
15/06/2025 16:06:54,756,Gás de Maçarico,Gás de Maçarico,Sushi,Dellys,20L,UN,20,,,,
15/06/2025 16:06:54,757,Gás de Maçarico,Gás de Maçarico,Sushi,Tomodachi,20L,UN,20,,,,
15/06/2025 16:06:54,758,Gatorade Frutas Citricas,Gatorade Frutas Citricas,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,759,Gatorade Isotonico Laranja,Gatorade Isotonico Laranja,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,760,Gatorade Isotonico Limao,Gatorade Isotonico Limao,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,761,Gatorade Isotonico Maracuja,Gatorade Isotonico Maracuja,Bebidas,Ambev,6,Fardo,,,,,
15/06/2025 16:06:54,762,Gatorade Isotonico Morango e Maracuja,Gatorade Isotonico Morango e Maracuja,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,763,Gatorade Isotonico Tangerina,Gatorade Isotonico Tangerina,Bebidas,Ambev,6,Fardo,,,,,
15/06/2025 16:06:54,764,Gatorade Isotonico Uva,Gatorade Isotonico Uva,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,766,Gelatina Limao,Gelatina Limao,Confeitaria,Cecotti,1KG,UN,1,,,,
15/06/2025 16:06:54,767,Gelatina Limao,Gelatina Limao,Confeitaria,Coppa,1KG,UN,1,,,,
15/06/2025 16:06:54,768,Gelatina Limao,Gelatina Limao,Confeitaria,F Martins,1KG,KG,"0,02",,,,
15/06/2025 16:06:54,769,Gelatina Limao,Gelatina Limao,Confeitaria,Riberfoods,1KG,UN,1,,,,
15/06/2025 16:06:54,771,Gelatina Po Incolor Sem Sabor,Gelatina Po Incolor Sem Sabor,Confeitaria,Cecotti,500gr,UN,"0,55",,,,
15/06/2025 16:06:54,772,Gelatina Po Incolor Sem Sabor,Gelatina Po Incolor Sem Sabor,Confeitaria,Coppa,500GR,UN,"0,5",,,,
15/06/2025 16:06:54,773,Gelatina Po Incolor Sem Sabor,Gelatina Po Incolor Sem Sabor,Confeitaria,MixPan,1KG,UN,1,,,,
15/06/2025 16:06:54,774,Gelatina Po Incolor Sem Sabor,Gelatina Po Incolor Sem Sabor,Confeitaria,Sorpan,1kg,,1,,,,
15/06/2025 16:06:54,776,Geleia Brilho de Chocolate,Geleia Brilho de Chocolate,Confeitaria,Cecotti,4kg,UN,4,,,,
15/06/2025 16:06:54,777,Geleia Brilho de Chocolate,Geleia Brilho de Chocolate,Confeitaria,Coppa,4kg,UN,4,,,,
15/06/2025 16:06:54,778,Geleia Brilho de Chocolate,Geleia Brilho de Chocolate,Confeitaria,MixPan,4kg,UN,4,,,,
15/06/2025 16:06:54,779,Geleia Brilho de Chocolate,Geleia Brilho de Chocolate,Confeitaria,Riberfoods,4kg,UN,4,,,,
15/06/2025 16:06:54,780,Geleia Brilho de Chocolate,Geleia Brilho de Chocolate,Confeitaria,Sorpan,4kg,UN,4,,,,
15/06/2025 16:06:54,782,Geleia de Brilho de Maracuja,Geleia de Brilho de Maracuja,Confeitaria,Cecotti,4kg,UN,4,,,,
15/06/2025 16:06:54,783,Geleia de Brilho de Maracuja,Geleia de Brilho de Maracuja,Confeitaria,Coppa,4kg,UN,4,,,,
15/06/2025 16:06:54,784,Geleia de Brilho de Maracuja,Geleia de Brilho de Maracuja,Confeitaria,MixPan,4kg,UN,4,,,,
15/06/2025 16:06:54,785,Geleia de Brilho de Maracuja,Geleia de Brilho de Maracuja,Confeitaria,Riberfoods,4kg,UN,4,,,,
15/06/2025 16:06:54,786,Geleia de Brilho de Maracuja,Geleia de Brilho de Maracuja,Confeitaria,Sorpan,4kg,UN,4,,,,
15/06/2025 16:06:54,788,Geleia de Brilho de Morango,Geleia de Brilho de Morango,Confeitaria,Cecotti,4kg,UN,4,,,,
15/06/2025 16:06:54,789,Geleia de Brilho de Morango,Geleia de Brilho de Morango,Confeitaria,Coppa,4kg,UN,4,,,,
15/06/2025 16:06:54,790,Geleia de Brilho de Morango,Geleia de Brilho de Morango,Confeitaria,MixPan,4kg,Um,4,,,,
15/06/2025 16:06:54,791,Geleia de Brilho de Morango,Geleia de Brilho de Morango,Confeitaria,Riberfoods,4kg,UN,4,,,,
15/06/2025 16:06:54,792,Geleia de Brilho de Morango,Geleia de Brilho de Morango,Confeitaria,Sorpan,4KG,UN,4,,,,
15/06/2025 16:06:54,794,Geleia de Brilho Neutro,Geleia de Brilho Neutro,Confeitaria,Cecotti,4kg,UN,4,,,,
15/06/2025 16:06:54,795,Geleia de Brilho Neutro,Geleia de Brilho Neutro,Confeitaria,Coppa,4kg,UN,4,,,,
15/06/2025 16:06:54,796,Geleia de Brilho Neutro,Geleia de Brilho Neutro,Confeitaria,F Martins,4kg,UN,4,,,,
15/06/2025 16:06:54,797,Geleia de Brilho Neutro (adimix),Geleia de Brilho Neutro,Confeitaria,MixPan,4kg,Un,4,,,,
15/06/2025 16:06:54,798,Geleia de Brilho Neutro,Geleia de Brilho Neutro,Confeitaria,Riberfoods,4kg,UN,4,,,,
15/06/2025 16:06:54,799,Geleia de Brilho Neutro,Geleia de Brilho Neutro,Confeitaria,Sorpan,,,4,,,,
15/06/2025 16:06:54,801,Gema De Ovos Pasteurizada *Netto*,Gema De Ovos Pasteurizada *Netto*,Panificação,Cecotti,1L,un,1,,,,
15/06/2025 16:06:54,802,Gema De Ovos Pasteurizada *Netto*,Gema De Ovos Pasteurizada *Netto*,Panificação,Coppa,1L,UN,1,,,,
15/06/2025 16:06:54,803,Gema De Ovos Pasteurizada *Netto*,Gema De Ovos Pasteurizada *Netto*,Panificação,MixPan,1L,UN,1,,,,
15/06/2025 16:06:54,804,Gema De Ovos Pasteurizada *Netto*,Gema De Ovos Pasteurizada *Netto*,Panificação,Sorpan,1L,UN,1,,,,
15/06/2025 16:06:54,805,Gengibre Tradicional Fatiado Em Conserva,Gengibre Tradicional Fatiado Em Conserva,Sushi,Dellys,1KG,UN,1,,,,
15/06/2025 16:06:54,806,Gengibre Tradicional Fatiado Em Conserva,Gengibre Tradicional Fatiado Em Conserva,Sushi,Tomodachi,1KG,UN,1,,,,
15/06/2025 16:06:54,808,Gergelim Sem Casca Branco,Gergelim Sem Casca Branco,Panificação,Cecotti,1Kg,UN,1,,,,
15/06/2025 16:06:54,809,Gergelim Sem Casca Branco,Gergelim Sem Casca Branco,Panificação,Coppa,1KG,UN,1,,,,
15/06/2025 16:06:54,810,Gergelim Sem Casca Branco,Gergelim Sem Casca Branco,Panificação,MixPan,1kg,UN,1,,,,
15/06/2025 16:06:54,811,Gergelim Sem Casca Branco,Gergelim Sem Casca Branco,Panificação,Riberfoods,1KG,UN,1,,,,
15/06/2025 16:06:54,812,Gergelim Sem Casca Branco,Gergelim Sem Casca Branco,Panificação,Sorpan,1kg,UN,1,,,,
15/06/2025 16:06:54,814,Goiabada Em Barra,Goiabada Em Barra,Confeitaria,Cecotti,1KG,UN,1,,,,
15/06/2025 16:06:54,815,Goiabada Em Barra,Goiabada Em Barra,Confeitaria,Coppa,7Kg,UN,7,,,,
15/06/2025 16:06:54,816,Goiabada Em Barra,Goiabada Em Barra,Confeitaria,F Martins,7Kg,UN,7,,,,
15/06/2025 16:06:54,817,Goiabada Em Barra,Goiabada Em Barra,Confeitaria,MixPan,7kg,Un,7,,,,
15/06/2025 16:06:54,818,Goiabada Em Barra,Goiabada Em Barra,Confeitaria,Riberfoods,7kg,UN,7,,,,
15/06/2025 16:06:54,819,Goiabada Em Barra,Goiabada Em Barra,Confeitaria,Sorpan,2KG,UN,2,,,,
15/06/2025 16:06:54,820,Guarana Antartica 1L,Guarana Antartica 1L,Bebidas,Ambev,6,Fardo,,,,,
15/06/2025 16:06:54,821,Guarana Antartica 200ml,Guarana Antartica 200ml,Bebidas,Ambev,12,Fardo,,,,,
15/06/2025 16:06:54,822,Guarana Antartica 2L,Guarana Antartica 2L,Bebidas,Ambev,6,Fardo,,,,,
15/06/2025 16:06:54,823,Guarana Antartica 350ml,Guarana Antartica 350ml,Bebidas,Ambev,12,Fardo,12,,,,
15/06/2025 16:06:54,824,Guarana Antartica 600ml,Guarana Antartica 600ml,Bebidas,Ambev,12,Fardo,,,,,
15/06/2025 16:06:54,825,Guarana Antartica Diet 2L,Guarana Antartica Diet 2L,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,826,Guarana Antartica Diet 350ml,Guarana Antartica Diet 350ml,Bebidas,Ambev,12,Fardo,12,,,,
15/06/2025 16:06:54,827,Guarana Jesus 1L,Guarana Jesus 1L,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,828,Guarana Jesus 310ml,Guarana Jesus 310ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,829,Guarana Kuat 2L,Guarana Kuat 2L,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,830,Guarana Mineiro 250ml,Guarana Mineiro 250ml,Bebidas,Mineiro,6,Fardo,,,,,
15/06/2025 16:06:54,831,Guarana Mineiro 269ml,Guarana Mineiro 269ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,832,Guarana Mineiro 2L,Guarana Mineiro 2L,Bebidas,Mineiro,6,Fardo,,,,,
15/06/2025 16:06:54,833,Guarana Mineiro 350ML,Guarana Mineiro 350ML,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,834,Guarana Mineiro 600ml,Guarana Mineiro 600ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,835,Guarana Mineiro Laranja 250Ml,Guarana Mineiro Laranja 250Ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,836,Guarana Mineiro Limão 250 ml,Guarana Mineiro Limão 250 ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,837,Guarana Mineiro Zero 269ml,Guarana Mineiro Zero 269ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,838,Guarana Mineiro Zero 2L,Guarana Mineiro Zero 2L,Bebidas,Mineiro,6,Fardo,,,,,
15/06/2025 16:06:54,839,Guarana Mineiro Zero 350ML,Guarana Mineiro Zero 350ML,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,840,Guarana Mineiro Zero 600ml,Guarana Mineiro Zero 600ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,841,Guarana Zap Cola 269ml,Guarana Zap Cola 269ml,Bebidas,Mineiro,12,Fardo,,,,,
15/06/2025 16:06:54,842,"Guardanapo Envelope 22,5 X 19,5","Guardanapo Envelope 22,5 X 19,5",Atendimento,Plaspel,"20,5x28 cm",CX,250,,,,
15/06/2025 16:06:54,843,"Guardanapo Envelope 22,5 X 19,5","Guardanapo Envelope 22,5 X 19,5",Atendimento,Plastripel,,CX,500,,,,
15/06/2025 16:06:54,844,"Guardanapo Envelope 22,5 X 19,5","Guardanapo Envelope 22,5 X 19,5",Atendimento,Sorpan,,,1,,,,
15/06/2025 16:06:54,845,"Guardanapo Envelope 22,5 X 19,5","Guardanapo Envelope 22,5 X 19,5",Atendimento,União,2000,CX,50,,,,
15/06/2025 16:06:54,846,H2O Limão,H2O Limão,Bebidas,Ambev,12,Fardo,12,,,,
15/06/2025 16:06:54,847,H2O Limoneto,H2O Limoneto,Bebidas,Ambev,12,Fardo,12,,,,
15/06/2025 16:06:54,848,Hamburgueira Isopor *TH-101 - Pizzaria,Hamburgueira Isopor *TH-101 - Pizzaria,Embalagens,Plaspel,200,FD,200,,,,
15/06/2025 16:06:54,849,Hamburgueira Isopor *TH-101 - Pizzaria,Hamburgueira Isopor *TH-101 - Pizzaria,Embalagens,Plastripel,,FD,100,,,,
15/06/2025 16:06:54,850,Hamburgueira Isopor *TH-101 - Pizzaria,Hamburgueira Isopor *TH-101 - Pizzaria,Embalagens,União,,FD,200,,,,
15/06/2025 16:06:54,851,Hamburgueira Isopor Mini *TH-003*,Hamburgueira Isopor Mini *TH-003*,Embalagens,Plaspel,400,FD,400,,,,
15/06/2025 16:06:54,852,Hamburgueira Isopor Mini *TH-003*,Hamburgueira Isopor Mini *TH-003*,Embalagens,Plastripel,,FD,100,,,,
15/06/2025 16:06:54,853,Hamburgueira Isopor Mini *TH-003*,Hamburgueira Isopor Mini *TH-003*,Embalagens,Sorpan,1,FD,1,,,,
15/06/2025 16:06:54,854,Hamburgueira Isopor Mini *TH-003*,Hamburgueira Isopor Mini *TH-003*,Embalagens,União,,FD,100,,,,
15/06/2025 16:06:54,855,Hamburguer,Hamburguer,Frios,Pif Paf,36 un,CX,36,,,,
15/06/2025 16:06:54,856,Hamburguer,Hamburguer,Frios,Sadia,Cx 144 un,CX,1,,,,
15/06/2025 16:06:54,857,Hamburguer,Hamburguer,Frios,Seara,1cx,UN,1,,,,
15/06/2025 16:06:54,858,Hashi de Bambu para Sushi,Hashi de Bambu para Sushi,Atendimento,Plaspel,,UN,40,,,,
15/06/2025 16:06:54,859,Hashi de Bambu para Sushi,Hashi de Bambu para Sushi,Atendimento,Plastripel,,FD 100,100,,,,
15/06/2025 16:06:54,860,Hashi de Bambu para Sushi,Hashi de Bambu para Sushi,Atendimento,Tomodachi,,PC,100,,,,
15/06/2025 16:06:54,861,Hondashi,Hondashi,Sushi,Dellys,20L,UN,"0,5",,,,
15/06/2025 16:06:54,862,Hondashi,Hondashi,Sushi,Tomodachi,,UN,"0,5",,,,
15/06/2025 16:06:54,863,Ice Smirnoff Long Neck,Ice Smirnoff Long Neck,Bebidas,Mineiro,6,Fardo,,,,,
15/06/2025 16:06:54,864,Ice Tea Leão Limão 300ml,Ice Tea Leão Limão 300ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,865,Ice Tea Leão Pêssego 300ml,Ice Tea Leão Pêssego 300ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,866,Jack and Coke 350ml,Jack and Coke 350ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,867,Krispy Cebola,Krispy Cebola,Sushi,Dellys,20L,UN,20,,,,
15/06/2025 16:06:54,868,Krispy Cebola,Krispy Cebola,Sushi,Tomodachi,20L,UN,1,,,,
15/06/2025 16:06:54,869,Kuat 310ml,Kuat 310ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,871,Leite Cemil Integral 1L,Leite Cemil Integral 1L,Atendimento,Bernardão,UND,UN,1,,,,
15/06/2025 16:06:54,872,Leite Cemil Integral 1L,Leite Cemil Integral 1L,Atendimento,Cecotti,1l,UN,1,,,,
15/06/2025 16:06:54,873,Leite Cemil Integral 1L,Leite Cemil Integral 1L,Atendimento,MartMinas,1l,UN,1,,,,
15/06/2025 16:06:54,874,Leite Cemil Integral 1L,Leite Cemil Integral 1L,Atendimento,MixPan,1l,CX,1,,,,
15/06/2025 16:06:54,876,Leite Condensado Integral *Piracanjuba*,Leite Condensado Integral *Piracanjuba*,Confeitaria,Cecotti,20kg/cx,CX,20,,,,
15/06/2025 16:06:54,877,Leite Condensado Integral *Piracanjuba*,Leite Condensado Integral *Piracanjuba*,Confeitaria,Coppa,5kg,UN,"2,5",,,,
15/06/2025 16:06:54,878,Leite condensado Integral *Piracanjuba*,Leite Condensado Integral *Piracanjuba*,Confeitaria,F Martins,5kg,UN,5,,,,
15/06/2025 16:06:54,879,Leite Condensado Integral *Piracanjuba*,Leite Condensado Integral *Piracanjuba*,Confeitaria,MixPan,"2,5kg",UN,"2,5",,,,
15/06/2025 16:06:54,880,Leite Condensado Integral *Piracanjuba*,Leite Condensado Integral *Piracanjuba*,Confeitaria,Riberfoods,5kg,UN,5,,,,
15/06/2025 16:06:54,881,Leite Condensado Integral *Piracanjuba*,Leite Condensado Integral *Piracanjuba*,Confeitaria,Sorpan,5KG,UN,5,,,,
15/06/2025 16:06:54,883,Leite Condensado Mistura Lactea,Leite Condensado Mistura Lactea,Confeitaria,Cecotti,15kg/cx,UN,15,,,,
15/06/2025 16:06:54,884,Leite Condensado Mistura Lactea,Leite Condensado Mistura Lactea,Confeitaria,F Martins,5KG,UN,5,,,,
15/06/2025 16:06:54,885,Leite Condensado Mistura Lactea,Leite Condensado Mistura Lactea,Confeitaria,MixPan,"2,5kg",Un,"2,5",,,,
15/06/2025 16:06:54,886,Leite Condensado Mistura Lactea,Leite Condensado Mistura Lactea,Confeitaria,Riberfoods,5kg,UN,5,,,,
15/06/2025 16:06:54,887,Leite Condensado Mistura Lactea,Leite Condensado Mistura Lactea,Confeitaria,Sorpan,5kg,Un,5,,,,
15/06/2025 16:06:54,889,Leite de Coco,Leite de Coco,Panificação,Cecotti,500ML,UN,"0,5",,,,
15/06/2025 16:06:54,890,Leite de Coco,Leite de Coco,Panificação,Coppa,500ML,UN,"0,5",,,,
15/06/2025 16:06:54,891,Leite de Coco,Leite de Coco,Panificação,F Martins,12X500ML,Cx,6.5,,,,
15/06/2025 16:06:54,892,Leite de Coco,Leite de Coco,Panificação,MixPan,500ml,Fardo,12,,,,
15/06/2025 16:06:54,893,Leite de Coco,Leite de Coco,Panificação,Riberfoods,500ml,FRD,"0,5",,,,
15/06/2025 16:06:54,894,Leite de Coco,Leite de Coco,Panificação,Sorpan,500ml,FRD,"0,5",,,,
15/06/2025 16:06:54,895,Leite em pó Composto Lácteo *Itambé*,Leite em pó Composto Lácteo *Itambé*,Confeitaria,Riberfoods,25KG,UN,25,,,,
15/06/2025 16:06:54,897,Leite em pó Integral *Ninho*,Leite em pó Integral *Ninho*,Confeitaria,Cecotti,750g,UN,"0,38",,,,
15/06/2025 16:06:54,898,Leite em pó Integral *Ninho*,Leite em pó Integral *Ninho*,Confeitaria,F Martins,400gr,UN,"0,38",,,,
